"id","customer_id","month","name","age","ssn","occupation","annual_income","monthly_inhand_salary","num_bank_accounts","num_credit_card","interest_rate","num_of_loan","delay_from_due_date","num_of_delayed_payment","changed_credit_limit","num_credit_inquiries","credit_mix","outstanding_debt","credit_utilization_ratio","credit_history_age","payment_of_min_amount","total_emi_per_month","amount_invested_monthly","payment_behaviour","monthly_balance","target","year_month","proposal_end_date"
"0x1c34f",CUS_0x9ef9,June,Lucia Mutikanix,30.0,"749-61-3662",Musician,67188.58,5758.0483,5.0,7.0,9.0,3.0,9.0,2.0,7.84,4.0,Good,1370.98,38.2855,230,No,145.9296,226.78145,High_spent_Medium_value_payments,453.09378,0,202406,""
"0x1ea64",CUS_0x71bf,March,Ross Kerberf,42.0,"583-65-2893",Scientist,8169.385,887.7821,8.0,5.0,19.4,5.0,56.0,17.0,6.11,6.0,Bad,1360.45,25.522615,81,Yes,20.364334,40.584675,Low_spent_Small_value_payments,317.8292,1,202403,""
"0x1ce91",CUS_0x2080,August,Daviesj,21.0,"792-37-9189",Entrepreneur,16047.01,1361.2509,7.0,3.0,19.0,1.0,4.0,12.0,12.89,8.0,Standard,183.15,32.860554,285,Yes,8.245354,182.62822,Low_spent_Small_value_payments,235.25151,0,202408,""
"0x19aa9",CUS_0x7e6d,April,Dhanya Skariachanw,42.0,"507-12-2981",Writer,79824.64,3093.745,9.0,7.0,26.0,8.0,26.2,16.0,17.14,10.0,Bad,3633.04,30.813227,46,Yes,351.5689,675.8964,Low_spent_Small_value_payments,336.71918,0,202404,""
"0x2b87",CUS_0xa6d9,February,Sineads,33.0,"403-15-3171",Lawyer,96826.96,7933.9136,8.0,5.0,7.0,0.0,13.0,19.0,8.76,3.0,Standard,1290.07,40.483715,308,No,0.0,220.90216,High_spent_Medium_value_payments,822.4892,0,202402,""
"0x19320",CUS_0xaaae,July,Andrea Shalal-Esab,46.0,"913-85-7120",Accountant,42735.93,3632.3274,7.0,7.0,21.0,5.0,7.0,17.0,10.06,5.0,Standard,1385.62,29.102638,178,Yes,152.49644,306.09607,Low_spent_Large_value_payments,174.64026,0,202407,""
"0x1257b",CUS_0xac5d,June,Jeff Coelhob,26.0,"376-28-6303",Writer,89956.16,7650.3467,5.0,6.0,19.0,5.0,30.0,13.0,9.4,8.0,Standard,1239.81,30.551937,229,Yes,299.4975,130.94743,High_spent_Large_value_payments,574.5897,0,202406,""
"0x1e54a",CUS_0x8b44,May,Lawderd,26.0,"849-19-8337",Developer,15503.02,3093.745,6.0,7.0,19.6,6.0,38.0,25.0,6.22,8.0,Bad,3651.79,26.091093,53,Yes,164.9675,130.34119,Low_spent_Medium_value_payments,206.1161,0,202405,""
"0x1130a",CUS_0x42c0,January,Jessica Wohlr,53.0,"957-02-1372",Manager,67712.58,5549.715,3.0,5.0,15.0,1.0,11.0,18.0,4.92,0.0,Standard,588.81,25.600916,362,No,31.297836,294.15488,Low_spent_Medium_value_payments,509.5188,0,202401,""
"0x1ff09",CUS_0xaff2,August,Sam Nelsonr,25.0,"402-57-1018",Lawyer,31174.8,2883.9,6.0,3.0,14.0,1.0,14.0,9.0,10.85,6.0,Standard,1286.96,27.132616,329,Yes,19.651863,138.04051,High_spent_Small_value_payments,390.69763,0,202408,""
"0x148f8",CUS_0xc700,July,Edwardh,38.0,"078-41-7717",Lawyer,32072.42,2768.7017,4.0,7.0,1.0,3.0,2.0,9.0,12.11,1.0,Good,441.0,38.670288,250,No,76.468796,106.4886,Low_spent_Small_value_payments,383.91278,0,202407,""
"0xeedb",CUS_0x40d0,February,Kotokya,29.0,"372-92-8319",Developer,60462.44,5081.5366,7.0,7.0,26.0,7.0,40.0,20.0,8.19,10.0,Standard,1432.13,28.408258,89,Yes,319.79037,596.37164,Low_spent_Small_value_payments,336.71918,1,202402,""
"0x2090c",CUS_0x86b8,March,Alwynh,29.0,"035-49-7581",Media_Manager,28274.17,2087.181,,7.0,1.0,1.0,30.0,8.0,3.77,2.0,"",1486.2,31.243843,360,No,12.211343,118.38248,Low_spent_Medium_value_payments,358.12427,1,202403,""
"0xf637",CUS_0x893e,February,Jon Herskovitzt,41.0,"879-80-0822",Media_Manager,20997.074,1895.7562,,2.0,8.0,0.0,8.0,6.0,0.7,0.0,Good,707.15,27.886145,219,No,0.0,130.40997,Low_spent_Large_value_payments,329.16565,0,202402,""
"0xefdb",CUS_0x7f5d,June,Valentina Zal,29.0,"556-87-6020",Teacher,20615.79,1761.9825,8.8,7.0,21.0,7.0,57.0,14.0,10.01,8.0,"",1901.5,27.592203,146,Yes,72.10578,150.47554,Low_spent_Large_value_payments,223.61693,0,202406,""
"0x2f46",CUS_0x55bd,January,Emily Flitterr,41.0,"024-80-3561",Doctor,105521.58,8595.465,4.0,6.0,5.0,4.0,6.0,18.0,7.07,3.0,"",462.11,27.813307,267,Yes,224.51079,162.79666,High_spent_Large_value_payments,712.2391,0,202401,""
"0xc6c1",CUS_0x73cf,August,David Henryw,53.0,"404-87-5996",Scientist,105308.68,8538.724,6.0,4.0,10.0,3.0,18.0,17.0,10.65,5.0,Good,914.01,28.760626,353,No,200.47441,239.37193,Low_spent_Medium_value_payments,694.026,1,202408,""
"0x1a57",CUS_0x259a,June,Allison Martelly,26.0,"727-40-9990",Journalist,27865.26,2606.105,4.0,3.0,6.0,1.0,27.0,18.0,19.05,5.0,Standard,635.59,26.895243,369,Yes,17.698442,46.785812,!@9#%8,436.12625,0,202406,""
"0x9554",CUS_0x5d77,March,Blenkinsopw,15.0,"305-67-0878",Mechanic,66886.28,5723.8564,6.0,9.0,17.0,4.0,53.0,19.0,16.43,10.0,Bad,2661.64,38.106068,195,Yes,209.03326,376.74396,High_spent_Small_value_payments,246.60843,1,202403,""
"0x1e644",CUS_0xb648,March,Richard Leongg,53.0,#F%$D@*&8,Accountant,24041.97,2276.4976,6.0,7.0,17.0,1.0,22.0,18.0,13.03,3.0,Standard,655.52,38.238335,316,Yes,18.437737,48.077766,!@9#%8,401.13425,0,202403,""
"0x23eff",CUS_0x2f03,February,Evaq,44.0,"128-50-9121",Architect,61435.6,5333.6333,8.0,3.0,10.0,2.0,15.0,9.0,19.67,8.0,"",412.38,32.83625,62,Yes,95.58438,174.8496,Low_spent_Medium_value_payments,542.9294,0,202402,""
"0xa471",CUS_0x3f74,August,Foo Yuni,45.0,"135-39-2875",Developer,48610.06,4238.8384,5.0,4.0,10.0,3.0,15.0,20.0,14.27,6.0,Standard,1175.65,26.037155,143,Yes,74.05979,212.45645,High_spent_Small_value_payments,397.36758,0,202408,""
"0x1607e",CUS_0xbfe7,May,Doris Frankelg,22.0,"171-94-6968",Teacher,8693.97,675.4975,6.0,5.0,18.0,7.0,36.0,25.0,17.72,10.0,Bad,1496.11,27.846928,147,Yes,29.310509,55.165825,Low_spent_Large_value_payments,282.5411,1,202405,""
"0x163ea",CUS_0x1dbd,May,Steve Slaterm,22.0,"699-27-2330",Developer,17169.365,1282.7804,4.0,3.0,20.0,0.0,25.0,12.0,5.65,3.0,Standard,938.18,29.429789,365,No,0.0,70.19038,High_spent_Small_value_payments,318.08768,0,202405,""
"0xfb92",CUS_0xaf93,May,Timi,52.0,"842-21-5410",Developer,97889.1,8205.425,1.0,7.0,9.0,3.0,4.0,4.0,9.6,3.0,Good,1334.64,36.0103,218,No,132.44386,90.70864,High_spent_Large_value_payments,837.39,1,202405,""
"0x219fb",CUS_0x3b7e,June,"",54.0,"041-26-5078",Entrepreneur,15904.85,3093.745,3.0,5.0,1.0,4.0,4.0,2.0,6.34,2.0,"",1377.16,26.417135,242,No,47.5979,135.92567,High_spent_Small_value_payments,257.95755,0,202406,""
"0x41d7",CUS_0x3866,February,Deepa Seetharamanu,28.0,"118-49-2382",Writer,20677.0,1843.0834,3.0,5.0,20.0,5.0,26.0,22.0,23.3,4.0,Standard,2374.04,22.123564,226,Yes,53.352722,78.30537,Low_spent_Large_value_payments,322.65024,1,202402,""
"0x14535",CUS_0x1d21,April,Edwardss,37.0,"515-83-9208",Doctor,73606.16,5852.8467,3.0,7.0,17.0,6.0,18.0,9.0,13.06,12.0,Standard,1707.18,27.47484,130,Yes,330.76862,400.3655,Low_spent_Large_value_payments,124.15053,1,202404,""
"0x188b6",CUS_0x2ff6,May,Toniu,39.2,"060-67-8371",Scientist,12421.12,1002.0933,7.0,3.0,11.0,4.0,15.0,14.0,5.95,0.0,"",685.18,37.41524,254,No,29.379389,66.483864,Low_spent_Small_value_payments,294.34607,0,202405,""
"0x180f6",CUS_0xac59,January,"",16.0,"856-51-9653",Engineer,11169.595,667.79956,7.0,4.0,10.0,-100.0,8.0,11.0,11.5,5.0,Standard,303.16,36.950558,207,Yes,0.0,79.13544,!@9#%8,277.64453,0,202401,""
"0x2185f",CUS_0x4f0d,February,Christiew,30.0,"462-09-7916",Manager,30616.07,2813.339,1.0,2.0,3.0,0.0,5.0,2.0,9.61,3.0,"",1244.22,33.120663,344,No,0.0,273.1735,High_spent_Small_value_payments,384.98358,0,202402,""
"0x1c0c3",CUS_0x91b,February,Soyoung Kimy,32.0,#F%$D@*&8,Developer,69073.65,5761.1377,6.0,7.0,7.0,6.0,17.0,13.0,16.31,8.0,Standard,509.41,32.45148,140,Yes,273.53848,133.84586,High_spent_Large_value_payments,408.7294,0,202402,""
"0x191a1",CUS_0x7a2d,August,Lannind,35.0,"439-03-4945",Journalist,19975.13,1466.5941,8.0,6.0,18.0,4.0,7.0,15.0,5.09,8.0,"",643.23,35.649197,200,No,36.27877,32.639343,High_spent_Small_value_payments,337.7413,0,202408,""
"0x185ab",CUS_0xbd2c,June,Paul Carrelf,44.0,"064-72-7992",Scientist,29647.92,2329.66,6.0,4.0,19.0,4.0,7.0,9.0,10.9,5.0,"",516.42,27.12979,214,Yes,82.41882,89.82753,Low_spent_Small_value_payments,350.71964,0,202406,""
"0x906b",CUS_0xa980,June,Steve Hollg,34.0,"787-43-5273",Mechanic,70360.58,3093.745,3.0,6.0,12.0,1.0,10.0,7.0,-5.85,2.0,"",946.96,30.222328,216,No,50.41367,548.45197,Low_spent_Medium_value_payments,286.27255,0,202406,""
"0x1bd06",CUS_0x7ace,May,Carolinev,46.0,"279-65-4803",Media_Manager,124847.49,10225.957,4.0,5.0,1.0,0.0,12.0,10.0,11.09,2.0,Good,75.19,34.093315,236,No,0.0,135.92567,High_spent_Large_value_payments,1125.0669,0,202405,""
"0x17d6",CUS_0x571f,January,Emily Flitterl,18.0,"397-28-9675",Developer,66567.32,5800.277,5.0,7.0,5.0,2.0,7.0,15.0,7.67,3.6,Standard,233.79,34.456272,291,No,81.76877,251.64742,Low_spent_Small_value_payments,518.19086,0,202401,""
"0x6414",CUS_0x8f23,July,Steven C.z,33.0,"241-93-8701",Journalist,25701.69,2230.8076,3.0,7.0,11.0,3.0,30.0,14.0,11.22,3.0,Standard,315.0,39.099636,284,No,93.18631,134.87701,High_spent_Small_value_payments,287.9145,0,202407,""
"0x1f53b",CUS_0xc4f,June,Huw Jonesn,34.0,"955-02-8112",Media_Manager,16609.08,3093.745,5.0,6.0,20.0,1.0,17.0,19.0,0.99,4.0,Standard,606.57,32.456295,368,No,13.544573,50.98442,High_spent_Small_value_payments,347.88,0,202406,""
"0x21cfd",CUS_0x2e10,August,Malonel,15.0,"002-26-1417",Lawyer,15301.19,1484.0991,8.0,6.0,30.0,3.0,5.0,14.0,9.26,14.0,Standard,2527.22,26.619675,104,Yes,30.488863,68.56572,Low_spent_Small_value_payments,339.35535,1,202408,""
"0xff0d",CUS_0x16d5,August,Wohlo,32.0,"434-00-3122",Mechanic,14313.74,1334.8116,7.0,6.0,31.0,-100.0,38.0,17.0,26.71,15.0,Bad,4050.69,35.649876,140,Yes,42.015068,110.94004,Low_spent_Small_value_payments,270.52606,0,202408,""
"0x184d5",CUS_0x4b93,August,Scot Paltrowv,20.0,"493-05-9842",Lawyer,112924.72,9161.394,6.0,5.0,20.0,7.0,17.0,17.0,17.6,9.0,Standard,1307.64,25.609016,98,Yes,541.8938,223.68114,High_spent_Small_value_payments,410.56436,0,202408,""
"0x23a7e",CUS_0x8175,January,ita Bosew,48.0,"718-00-1352",Musician,62953.62,5083.135,3.0,7.0,1.0,0.0,6.0,12.0,3.48,3.0,Good,437.9,41.70182,213,No,0.0,226.8942,High_spent_Medium_value_payments,573.869,0,202401,""
"0x46a3",CUS_0x1947,June,Casey Sullivans,56.0,"715-00-9807",Engineer,107458.2,8698.85,8.0,3.0,7.0,1.0,17.0,10.0,12.64,1.0,Good,244.5,42.694584,388,No,89.406006,378.11182,!@9#%8,682.3672,0,202406,""
"0x1737a",CUS_0x202e,May,Nanette Byrnesg,25.0,"718-69-3114",Teacher,17337.8,1674.8167,9.0,5.0,16.0,6.0,34.0,16.0,4.96,11.0,Bad,1260.81,31.69798,230,Yes,79.63272,91.303246,Low_spent_Large_value_payments,266.54572,0,202405,""
"0x17cfc",CUS_0x2d25,March,Maria Sheahanb,15.0,"877-32-5574",Entrepreneur,48496.74,3965.395,3.0,7.0,10.0,5.6,18.0,9.0,24.18,8.0,Standard,946.27,28.596392,136,Yes,168.10355,121.64407,High_spent_Medium_value_payments,356.79187,0,202403,""
"0x21b82",CUS_0x72e3,January,Paul Lienertw,23.0,"698-36-9588",Engineer,136566.4,3093.745,6.0,4.0,18.0,2.0,29.0,10.0,11.2,0.0,Standard,40.19,29.849941,226,No,206.28792,526.2745,Low_spent_Medium_value_payments,710.79095,0,202401,""
"0x18edd",CUS_0x191f,August,Ryanc,50.0,"072-38-6457",Developer,14957.52,1387.46,6.2,6.0,12.0,1.0,23.0,9.0,4.64,4.0,Standard,1015.61,25.304768,362,No,8.390857,54.593815,Low_spent_Large_value_payments,345.76132,0,202408,""
"0x1a867",CUS_0x99c2,June,Nobuhiros,24.0,"257-17-1748",Manager,15878.09,1068.1742,5.0,3.0,18.0,3.0,6.0,9.0,5.31,8.0,"",1621.69,31.350382,78,Yes,37.155453,22.394272,High_spent_Large_value_payments,287.2677,1,202406,""
"0x47e2",CUS_0x5fd2,January,Kokl,50.0,"323-80-3554",Musician,138142.16,6180.492,,5.0,2.0,4.0,3.0,4.0,3.94,0.0,Good,174.79,42.933746,206,No,345.74158,125.74596,High_spent_Medium_value_payments,950.49713,0,202401,""
"0x1dd99",CUS_0x4ffd,April,Crawleyf,55.0,"288-84-3775",Architect,14230.995,1381.9163,3.0,3.0,10.0,4.0,10.0,8.0,9.64,0.0,Good,626.64,24.938057,395,No,44.91308,105.62245,Low_spent_Large_value_payments,257.6561,0,202404,""
"0x11da6",CUS_0x43b8,May,"OBrien""j",43.0,"435-15-9519",Engineer,59695.36,5119.6133,6.0,8.0,22.0,6.0,40.0,18.0,20.61,10.2,Bad,3310.702,30.68729,31,Yes,274.95956,216.78085,!@9#%8,290.22092,0,202405,""
"0x11778",CUS_0x7740,July,Yunf,39.0,"945-15-9683",Architect,14497.4,1040.1167,6.0,10.0,25.0,6.0,57.0,27.0,19.54,12.0,Bad,2834.512,39.825184,58,Yes,43.400166,35.75318,Low_spent_Medium_value_payments,304.8583,0,202407,""
"0x21fbc",CUS_0x81d4,March,Vaughanz,24.0,"246-75-5118",Writer,141873.52,6692.9805,3.0,7.0,11.0,4.0,26.0,9.0,11.64,4.0,Good,803.61,37.754574,318,No,259.02777,538.60974,Low_spent_Medium_value_payments,462.60034,1,202403,""
"0xea16",CUS_0xc4f9,May,Huffstutterk,43.0,#F%$D@*&8,Lawyer,92200.68,3093.745,2.0,6.0,1.0,1.0,21.0,14.0,4.67,3.0,Good,936.63,36.410107,336,No,52.433666,113.12036,High_spent_Large_value_payments,814.88495,0,202405,""
"0x28de",CUS_0x8153,May,Leikag,19.0,"596-27-5459",Journalist,81395.44,6584.953,1.0,4.0,10.0,0.0,0.0,6.0,2.75,2.0,"",278.8,40.57412,387,No,0.0,100.9022,High_spent_Large_value_payments,797.59314,0,202405,""
"0x67ec",CUS_0xb56b,July,Leee,33.0,"188-19-3911",Scientist,74192.07,6200.6724,4.0,4.0,18.0,3.0,10.0,19.0,11.59,5.0,Standard,1200.73,29.83583,267,Yes,101.066216,344.79517,Low_spent_Large_value_payments,310.84396,0,202407,""
"0x15045",CUS_0x139b,April,Chen Aizhuk,,#F%$D@*&8,Scientist,29313.3,3093.745,4.0,5.0,1.0,3.0,3.0,4.0,5.95,6.0,Good,341.96,25.640314,385,No,52.217022,45.97435,High_spent_Large_value_payments,356.9861,0,202404,""
"0xd334",CUS_0x4fc2,March,Olesya Dmitracovae,49.0,"457-54-9004",Scientist,85770.33,7275.5273,5.0,5.0,5.0,3.0,16.0,10.0,-1.75,3.0,Good,1280.08,34.743423,214,No,144.4293,184.01143,High_spent_Medium_value_payments,649.112,1,202403,""
"0x18c08",CUS_0x67eb,March,Elzio Barretok,54.0,"241-12-4540",Developer,14709.335,1510.778,1.0,5.0,8.0,0.0,12.0,6.0,4.17,4.0,Good,555.74,36.168053,363,No,0.0,165.6914,Low_spent_Small_value_payments,275.38638,0,202403,""
"0x10062",CUS_0x41be,January,Selyukha,35.0,"700-01-5042",Musician,72583.32,6093.61,7.0,3.0,10.0,2.0,27.0,14.0,7.66,4.0,Standard,1019.44,37.22064,218,Yes,104.01673,334.48453,Low_spent_Medium_value_payments,450.85974,0,202401,""
"0x18353",CUS_0xaf99,June,Francisz,18.0,"923-19-2422",Writer,44143.08,3093.745,6.0,7.0,19.0,1.0,28.0,17.0,15.66,6.0,Standard,547.3,38.00912,204,Yes,29.105604,372.81686,!@9#%8,269.33652,0,202406,""
"0x23e3",CUS_0xfdd,February,Leikau,14.0,"977-98-5964",Scientist,32128.24,2693.3533,6.0,4.0,12.0,7.0,19.0,20.0,10.61,8.0,Standard,465.04,34.949707,86,Yes,103.456215,46.582245,High_spent_Medium_value_payments,369.29688,0,202402,""
"0x3788",CUS_0x9bf5,March,Schnurry,27.0,"781-77-4633",Manager,97003.11,8101.5923,8.0,7.0,5.0,4.0,28.0,10.0,6.11,6.0,Standard,802.47,36.267513,219,Yes,164.35585,257.588,Low_spent_Large_value_payments,658.2154,0,202403,""
"0x7a27",CUS_0x9b03,June,Leungv,1062.0,"725-10-2639",Media_Manager,122847.88,10266.323,3.0,3.0,10.0,-100.0,29.0,9.0,10.2,3.0,"",875.3,25.593227,303,No,297.99396,268.19122,Low_spent_Large_value_payments,730.44714,1,202406,""
"0x22b6b",CUS_0x23a1,June,Herbert Lasho,23.0,"567-97-0729",Mechanic,16579.55,1485.6292,7.0,6.0,12.0,2.0,21.0,12.0,13.74,12.0,Standard,1467.16,30.5326,235,Yes,39.167095,122.13019,!@9#%8,264.22168,1,202406,""
"0xffcb",CUS_0x89c2,June,Joel Dimmockb,50.0,"420-82-9596",Teacher,18128.1,3093.745,3.0,3.0,12.0,4.0,5.0,17.0,11.91,2.0,Standard,372.17,34.240715,258,Yes,56.64916,32.25701,High_spent_Large_value_payments,324.06134,0,202406,""
"0xc53d",CUS_0x214c,April,Rene Wagnerl,40.0,"551-77-8269",Musician,20877.19,1779.7659,7.0,6.0,20.0,5.0,20.0,20.0,15.69,11.0,Standard,1324.1,29.163551,193,Yes,58.022064,105.062744,Low_spent_Medium_value_payments,294.89178,1,202404,""
"0x10f70",CUS_0xe6c,March,Doris Frankelh,25.0,"172-24-1577",Entrepreneur,125597.52,10277.46,1.0,3.0,12.0,4.0,2.0,7.0,3.89,3.0,Good,1294.94,34.03862,360,No,75.755615,300.5812,Low_spent_Medium_value_payments,638.93835,0,202403,""
"0x2452f",CUS_0x1902,February,Melindai,42.0,"346-08-4265",Lawyer,15819.12,1393.26,5.0,6.0,9.0,0.0,17.0,14.0,8.95,1.0,Standard,114.81,32.81183,294,No,0.0,164.75226,Low_spent_Small_value_payments,264.57373,0,202402,""
"0x20550",CUS_0x4e95,July,"",41.0,"921-95-7248",Developer,127928.68,3093.745,2.0,6.0,12.0,4.0,26.0,10.0,9.4,3.0,Good,1361.41,27.00354,201,No,240.77193,513.81006,High_spent_Small_value_payments,553.3903,0,202407,""
"0x22ab7",CUS_0x3a3f,June,Pedro Nicolacid,52.0,"685-35-0038",Media_Manager,9743.51,829.95917,4.0,7.0,8.0,-100.0,35.0,19.0,11.82,0.0,Standard,142.19,29.162313,291,No,16.041677,52.54,Low_spent_Small_value_payments,304.41425,0,202406,""
"0x22a4c",CUS_0x96c,July,Vidya Ranganathanz,17.0,"339-26-3192",Scientist,15274.54,3093.745,7.0,5.0,15.0,5.0,53.0,24.0,7.98,16.0,Bad,1628.88,34.822845,121,Yes,110.03948,81.073006,Low_spent_Small_value_payments,281.1236,1,202407,""
"0x1ebc",CUS_0x8c1f,March,Warren Strobels,15.0,"471-06-8456",Writer,10405.01,3093.745,6.0,7.0,30.0,5.0,51.0,14.0,12.66,9.0,Standard,2086.22,24.525778,178,Yes,33.602795,59.149136,Low_spent_Medium_value_payments,256.6565,1,202403,""
"0x1c2d9",CUS_0x9283,August,ernardz,31.0,"982-61-5067",Lawyer,19334.83,1721.2358,8.0,6.0,31.0,5.0,19.0,16.0,24.35,8.0,Bad,3305.69,38.41132,64,Yes,69.53188,135.92567,Low_spent_Medium_value_payments,322.13956,1,202408,""
"0x51e4",CUS_0xc5d7,July,ernie Woodalll,54.0,"156-69-3115",Journalist,88688.94,7287.745,3.0,7.0,8.0,0.0,15.0,14.0,10.23,5.0,Good,120.02,29.43807,235,No,0.0,318.99454,Low_spent_Large_value_payments,679.77997,1,202407,""
"0x128c4",CUS_0x5478,July,"",51.0,"029-06-3475",Teacher,22229.37,1727.4475,4.0,5.0,17.0,3.0,9.0,20.0,5.24,0.0,"",1084.78,32.10442,274,Yes,39.474434,55.326977,High_spent_Small_value_payments,337.94333,1,202407,""
"0x11479",CUS_0x25ed,August,Richwinef,54.0,#F%$D@*&8,Writer,57365.73,4420.5923,8.0,4.0,8.0,2.0,28.0,8.0,13.82,4.0,Standard,997.45,38.10285,210,Yes,387.27606,148.71828,High_spent_Medium_value_payments,496.93848,0,202408,""
"0x181d0",CUS_0xa79e,March,Dhanya Skariachanw,38.0,"532-13-8128",Musician,35917.34,3159.1116,6.0,4.0,8.0,3.0,34.0,9.0,5.57,5.0,Standard,1213.82,23.6508,213,No,70.33046,59.299805,High_spent_Medium_value_payments,436.2809,0,202403,""
"0x1eb0f",CUS_0x2671,June,"""Johns",23.0,#F%$D@*&8,Doctor,90794.28,3093.745,5.0,4.0,5.0,3.0,23.0,14.0,8.34,9.0,Standard,622.21,25.728683,213,Yes,166.91898,56.796616,High_spent_Large_value_payments,790.0034,1,202406,""
"0x5f00",CUS_0x7c0f,March,Laup,30.0,"646-56-3254",Architect,48053.61,3917.4675,7.0,8.0,17.0,5.0,52.0,20.0,7.85,9.0,Bad,2141.5,33.463326,241,Yes,175.96541,244.74332,Low_spent_Large_value_payments,241.03801,1,202403,""
"0x1f1f0",CUS_0x795b,March,Patricke,26.0,"884-45-3366",Journalist,19841.34,1680.445,10.0,8.0,22.0,5.0,16.0,15.0,18.958,7.0,"",3627.356,23.70231,17,Yes,52.754124,20.015436,High_spent_Medium_value_payments,345.27493,0,202403,""
"0x1ce8d",CUS_0x2080,April,Daviesj,20.0,#F%$D@*&8,Entrepreneur,16047.01,3093.745,7.0,3.0,19.0,1.0,8.0,12.0,17.89,4.0,"",183.15,34.40162,281,Yes,8.245354,94.19431,Low_spent_Medium_value_payments,313.68542,0,202404,""
"0x117a4",CUS_0x77e2,March,Li,28.0,"143-90-2973",Media_Manager,60170.117,5368.5933,6.0,8.0,19.0,6.0,45.0,17.0,5.87,11.0,Bad,1522.95,32.87218,234,Yes,250.84767,468.02957,Low_spent_Small_value_payments,107.98211,0,202403,""
"0x12415",CUS_0x81ac,August,Andyw,23.0,"872-11-8915",Entrepreneur,33494.58,2754.215,8.0,5.0,12.0,3.0,7.0,16.0,17.8,8.0,"",1257.38,31.62556,102,Yes,70.03546,75.81192,Low_spent_Medium_value_payments,409.57413,0,202408,""
"0xec76",CUS_0x9297,January,Laura Noonand,27.0,"529-97-9556",Doctor,37823.27,2994.9392,3.0,5.0,12.0,2.0,14.0,14.0,7.14,4.0,"",504.85,32.157925,290,No,59.03918,152.1701,Low_spent_Large_value_payments,358.28464,0,202401,""
"0x167cb",CUS_0x1766,February,raden Reddalld,14.0,"751-67-7414",Teacher,17849.0,3093.745,6.0,6.0,15.0,7.0,19.0,23.0,18.44,10.0,Bad,919.65,32.053127,119,Yes,154.6193,191.01694,Low_spent_Small_value_payments,160.01915,0,202402,""
"0x590b",CUS_0x79ce,February,"",38.0,"957-10-9944",Developer,20226.28,1617.5233,8.0,6.0,14.0,2.0,28.0,9.0,10.79,8.0,Standard,767.58,29.891436,105,Yes,26.831343,63.887062,High_spent_Small_value_payments,331.03394,0,202402,""
"0x11d54",CUS_0x43af,July,Claire Sibonneyz,20.0,"751-81-2966",Architect,18214.08,1737.84,4.0,5.4,128.0,5.0,5.0,17.0,15.24,7.0,Standard,1581.51,31.33382,151,Yes,45.8379,202.06427,Low_spent_Small_value_payments,215.88184,0,202407,""
"0x13fb0",CUS_0x6f0a,July,"",38.0,"380-75-0286",Musician,8461.285,699.10706,9.0,9.0,20.0,5.0,25.0,25.0,9.37,8.0,Bad,3822.75,33.828938,67,Yes,34.02786,10.323115,High_spent_Large_value_payments,265.55972,1,202407,""
"0x124df",CUS_0xa614,June,Pauli,27.0,"174-10-7823",Scientist,18184.99,1336.4159,7.0,6.0,34.0,6.0,29.4,14.0,9.74,9.0,"",1494.99,35.232456,186,Yes,88.56159,100.27701,Low_spent_Small_value_payments,234.80298,1,202406,""
"0x1d700",CUS_0x74c,July,Jeffreyz,44.0,"458-80-6295",Mechanic,131573.6,11159.467,3.0,5.0,7.0,4.0,21.0,15.0,4.91,8.0,Standard,1384.27,32.477406,391,Yes,399.75018,406.65414,Low_spent_Large_value_payments,579.54236,0,202407,""
"0x1f3bc",CUS_0x6736,July,Stolli,27.0,"025-90-1066",Musician,39593.77,3308.4807,2.0,1.0,5.0,4.0,12.0,9.0,4.27,8.0,"",1460.41,32.60369,346,No,61.61454,85.70099,High_spent_Large_value_payments,406.41022,0,202407,""
"0x332b",CUS_0x48aa,February,Klaymanf,21.0,"884-77-6242",Architect,17856.72,1440.06,8.2,6.0,23.0,6.0,41.0,24.0,-2.35,8.0,Bad,1431.47,38.252266,210,Yes,75.867775,84.065315,Low_spent_Small_value_payments,274.0729,1,202402,""
"0xb017",CUS_0x3763,February,"",51.0,"862-21-8256",Journalist,32871.96,2621.33,5.0,6.0,14.0,2.0,20.0,9.0,9.59,0.0,Standard,748.45,28.739258,234,No,31.649965,172.05795,Low_spent_Small_value_payments,348.42508,0,202402,""
"0x17ea0",CUS_0x5446,March,Spiceri,43.0,"264-43-4655",Media_Manager,69895.56,5893.63,3.0,6.0,9.0,4.0,15.0,8.0,14.65,3.0,Good,91.34,29.734182,196,No,154.5819,89.54152,High_spent_Medium_value_payments,595.23956,1,202403,""
"0xdd86",CUS_0xc23c,May,Chungl,38.0,"034-97-5921",Media_Manager,16647.05,1097.2542,10.0,10.0,21.0,6.0,55.0,24.0,3.14,10.0,"",3694.86,39.2843,54,Yes,67.45025,63.120895,Low_spent_Medium_value_payments,259.15427,0,202405,""
"0xec46",CUS_0xb743,January,Callusc,45.0,"688-56-1839",Mechanic,34652.7,2975.725,6.0,7.0,14.0,3.0,9.0,15.0,9.56,4.0,Standard,1096.33,27.628485,237,Yes,64.68031,251.21565,Low_spent_Small_value_payments,271.67654,0,202401,""
"0xd2d9",CUS_0x6b9d,August,"",46.0,"390-39-5965",Doctor,9697.29,861.1075,4.0,3.0,9.0,4.0,9.0,15.0,12.95,9.0,Standard,530.96,30.839062,104,Yes,28.774536,66.08474,Low_spent_Small_value_payments,281.25146,1,202408,""
